"scrape_datetime","country","movie name","release data","total groos","opening day","opening weekend","end off wek","lifetime"
"2023-03-21T12:42:51.662355","UK"," Jai Ho","2014/01/24 "," 460.737","","","",""
"2023-03-21T12:42:51.662355","UK"," Karle Pyaar Karle","2014/01/17 "," 8.834","","","",""
"2023-03-21T12:42:51.662355","UK"," Dedh Ishqiya","2014/01/10 "," 86.465","","","",""
"2023-03-21T12:42:51.662355","UK"," Aa Gaye Munde U.K. De","2013/11/30 "," 66.353","","","",""
"2023-03-21T12:42:51.662355","US"," PK","2014/12/19 "," 10.551.836","","","",""
"2023-03-21T12:42:51.662355","US"," Lingaa","2014/12/12 "," 1.343.151","","","",""
"2023-03-21T12:42:51.662355","US"," Bhopal: A Prayer For Rain","2014/12/05 "," 16.357","","","",""
"2023-03-21T12:42:51.662355","US"," Action Jackson","2014/12/05 "," 191.157","","","",""
"2023-03-21T12:42:51.662355","US"," Ungli","2014/11/28 "," 78.864","","","",""
"2023-03-21T12:42:51.662355","US"," Happy Ending","2014/11/21 "," 247.511","","","",""
"2023-03-21T12:42:51.662355","US"," Kill Dil","2014/11/14 "," 246.107","","","",""
"2023-03-21T12:42:51.662355","US"," Chaar Sahibzaade","2014/11/07 "," 1.083.552","","","",""
"2023-03-21T12:42:51.662355","US"," The Shaukeens","2014/11/07 "," 75.715","","","",""
"2023-03-21T12:42:51.662355","US"," Roar – Tigers Of The Sunderbans","2014/10/31 "," 19.942","","","",""
"2023-03-21T12:42:51.662355","US"," Super Nani","2014/10/31 "," 26.742","","","",""
"2023-03-21T12:42:51.662355","US"," Happy New Year","2014/10/24 "," 3.736.248","","","",""
"2023-03-21T12:42:51.662355","US"," Haider","2014/10/02 "," 1.036.098","","","",""
"2023-03-21T12:42:51.662355","US"," Bang Bang!","2014/10/02 "," 2.586.394","","","",""
"2023-03-21T12:42:51.662355","US"," Daawat-e-Ishq","2014/09/19 "," 385.415","","","",""
"2023-03-21T12:42:51.662355","US"," Khoobsurat","2014/09/19 "," 725.610","","","",""
"2023-03-21T12:42:51.662355","US"," Finding Fanny","2014/09/12 "," 798.652","","","",""
"2023-03-21T12:42:51.662355","US"," Mary Kom","2014/09/05 "," 632.832","","","",""
"2023-03-21T12:42:51.662355","US"," Raja Natwarlal","2014/08/29 "," 129.839","","","",""
"2023-03-21T12:42:51.662355","US"," Mardaani","2014/08/22 "," 393.619","","","",""
"2023-03-21T12:42:51.662355","US"," Singham Returns","2014/08/15 "," 962.158","","","",""
"2023-03-21T12:42:51.662355","US"," Entertainment","2014/08/08 "," 359.452","","","",""
"2023-03-21T12:42:51.662355","US"," Kick","2014/07/25 "," 2.403.553","","","",""
"2023-03-21T12:42:51.662355","US"," Humpty Sharma Ki Dulhania","2014/07/11 "," 882.343","","","",""
"2023-03-21T12:42:51.662355","US"," Lekar Hum Deewana Dil","2014/07/04 "," 10.529","","","",""
"2023-03-21T12:42:51.662355","US"," Bobby Jasoos","2014/07/04 "," 212.615","","","",""
"2023-03-21T12:42:51.662355","US"," Ek Villain","2014/06/27 "," 771.683","","","",""
"2023-03-21T12:42:51.662355","US"," Humshakals","2014/06/20 "," 412.000","","","",""
"2023-03-21T12:42:51.662355","US"," Filmistaan","2014/06/06 "," 43.884","","","",""
"2023-03-21T12:42:51.662355","US"," Holiday – A Soldier Is Never Off Duty","2014/06/06 "," 840.628","","","",""
"2023-03-21T12:42:51.662355","US"," Kochadaiiyaan","2014/05/23 "," 16.193","","","",""
"2023-03-21T12:42:51.662355","US"," Heropanti","2014/05/23 "," 67.938","","","",""
"2023-03-21T12:42:51.662355","US"," Koyelaanchal","2014/05/09 "," 1.762","","","",""
"2023-03-21T12:42:51.662355","US"," Kaanchi…","2014/04/25 "," 14.694","","","",""
"2023-03-21T12:42:51.662355","US"," 2 States","2014/04/18 "," 2.237.014","","","",""
"2023-03-21T12:42:51.662355","US"," Bhoothnath Returns","2014/04/11 "," 133.939","","","",""
"2023-03-21T12:42:51.662355","US"," Main Tera Hero","2014/04/04 "," 274.673","","","",""
"2023-03-21T12:42:51.662355","US"," Dishkiyaoon","2014/03/28 "," 7.341","","","",""
"2023-03-21T12:42:51.662355","US"," Ragini MMS – 2","2014/03/21 "," 16.317","","","",""
"2023-03-21T12:42:51.662355","US"," Gang of Ghosts","2014/03/21 "," 5.978","","","",""
"2023-03-21T12:42:51.662355","US"," Bewakoofiyaan","2014/03/14 "," 105.025","","","",""
"2023-03-21T12:42:51.662355","US"," Queen","2014/03/07 "," 1.385.453","","","",""
"2023-03-21T12:42:51.662355","US"," Gulaab Gang","2014/03/07 "," 97.630","","","",""
"2023-03-21T12:42:51.662355","US"," Total Siyapaa","2014/03/07 "," 123.755","","","",""
"2023-03-21T12:42:51.662355","US"," Shaadi Ke Side Effects","2014/02/28 "," 946.659","","","",""
"2023-03-21T12:42:51.662355","US"," Highway","2014/02/21 "," 525.033","","","",""
"2023-03-21T12:42:51.662355","US"," Gunday","2014/02/14 "," 887.675","","","",""
"2023-03-21T12:42:51.662355","US"," Hasee Toh Phasee","2014/02/07 "," 634.099","","","",""
"2023-03-21T12:42:51.662355","US"," Ya Rab","2014/02/07 "," 1.404","","","",""
"2023-03-21T12:42:51.662355","US"," Jai Ho","2014/01/24 "," 1.256.275","","","",""
"2023-03-21T12:42:51.662355","US"," Karle Pyaar Karle","2014/01/17 "," 3.110","","","",""
"2023-03-21T12:42:51.662355","US"," Miss Lovely","2014/01/17 "," 1.100","","","",""
"2023-03-21T12:42:51.662355","US"," Dedh Ishqiya","2014/01/10 "," 334.127","","","",""
"2023-03-21T12:42:51.662355","US"," Aa Gaye Munde U.K. De","2013/11/30 "," 81.381","","","",""
"2023-03-21T12:42:51.662355","AUS"," PK","2014/12/19 "," 2.108.655","","","",""
"2023-03-21T12:42:51.662355","AUS"," Lingaa","2014/12/12 "," 159.872","","","",""
"2023-03-21T12:42:51.662355","AUS"," Action Jackson","2014/12/05 "," 69.775","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ungli","2014/11/28 "," 28.945","","","",""
"2023-03-21T12:42:51.662355","AUS"," Happy Ending","2014/11/21 "," 60.187","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kill Dil","2014/11/14 "," 62.897","","","",""
"2023-03-21T12:42:51.662355","AUS"," Chaar Sahibzaade","2014/11/07 "," 685.544","","","",""
"2023-03-21T12:42:51.662355","AUS"," The Shaukeens","2014/11/07 "," 13.674","","","",""
"2023-03-21T12:42:51.662355","AUS"," Super Nani","2014/10/31 "," 5.990","","","",""
"2023-03-21T12:42:51.662355","AUS"," Happy New Year","2014/10/24 "," 738.231","","","",""
"2023-03-21T12:42:51.662355","AUS"," Haider","2014/10/02 "," 132.587","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bang Bang!","2014/10/02 "," 456.747","","","",""
"2023-03-21T12:42:51.662355","AUS"," Khoobsurat","2014/09/19 "," 104.113","","","",""
"2023-03-21T12:42:51.662355","AUS"," Daawat-e-Ishq","2014/09/19 "," 64.946","","","",""
"2023-03-21T12:42:51.662355","AUS"," Finding Fanny","2014/09/12 "," 75.874","","","",""
"2023-03-21T12:42:51.662355","AUS"," Creature","2014/09/12 "," 8.276","","","",""
"2023-03-21T12:42:51.662355","AUS"," Mary Kom","2014/09/05 "," 97.073","","","",""
"2023-03-21T12:42:51.662355","AUS"," Raja Natwarlal","2014/08/29 "," 20.356","","","",""
"2023-03-21T12:42:51.662355","AUS"," Mardaani","2014/08/22 "," 54.407","","","",""
"2023-03-21T12:42:51.662355","AUS"," Singham Returns","2014/08/15 "," 260.613","","","",""
"2023-03-21T12:42:51.662355","AUS"," Entertainment","2014/08/08 "," 94.618","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kick","2014/07/25 "," 509.722","","","",""
"2023-03-21T12:42:51.662355","AUS"," Pizza","2014/07/18 "," 2.263","","","",""
"2023-03-21T12:42:51.662355","AUS"," Hate Story 2","2014/07/18 "," 18.056","","","",""
"2023-03-21T12:42:51.662355","AUS"," Humpty Sharma Ki Dulhania","2014/07/11 "," 115.086","","","",""
"2023-03-21T12:42:51.662355","AUS"," Lekar Hum Deewana Dil","2014/07/04 "," 2.719","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bobby Jasoos","2014/07/04 "," 47.906","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ek Villain","2014/06/27 "," 140.968","","","",""
"2023-03-21T12:42:51.662355","AUS"," Humshakals","2014/06/20 "," 75.991","","","",""
"2023-03-21T12:42:51.662355","AUS"," Fugly","2014/06/13 "," 7.121","","","",""
"2023-03-21T12:42:51.662355","AUS"," Holiday – A Soldier Is Never Off Duty","2014/06/06 "," 213.203","","","",""
"2023-03-21T12:42:51.662355","AUS"," Heropanti","2014/05/23 "," 28.768","","","",""
"2023-03-21T12:42:51.662355","AUS"," Hawaa Hawaai","2014/05/09 "," 4.113","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kaanchi…","2014/04/25 "," 6.878","","","",""
"2023-03-21T12:42:51.662355","AUS"," 2 States","2014/04/18 "," 413.903","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bhoothnath Returns","2014/04/11 "," 30.817","","","",""
"2023-03-21T12:42:51.662355","AUS"," Main Tera Hero","2014/04/04 "," 52.429","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ragini MMS – 2","2014/03/21 "," 14.898","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bewakoofiyaan","2014/03/14 "," 40.402","","","",""
"2023-03-21T12:42:51.662355","AUS"," Queen","2014/03/07 "," 18.931","","","",""
"2023-03-21T12:42:51.662355","AUS"," Gulaab Gang","2014/03/07 "," 32.635","","","",""
"2023-03-21T12:42:51.662355","AUS"," Total Siyapaa","2014/03/07 "," 47.953","","","",""
"2023-03-21T12:42:51.662355","AUS"," Shaadi Ke Side Effects","2014/02/28 "," 253.871","","","",""
"2023-03-21T12:42:51.662355","AUS"," Highway","2014/02/21 "," 86.294","","","",""
"2023-03-21T12:42:51.662355","AUS"," Gunday","2014/02/14 "," 174.681","","","",""
"2023-03-21T12:42:51.662355","AUS"," Hasee Toh Phasee","2014/02/07 "," 112.695","","","",""
"2023-03-21T12:42:51.662355","AUS"," Jai Ho","2014/01/24 "," 449.654","","","",""
"2023-03-21T12:42:51.662355","AUS"," Sholay 3D","2014/01/03 "," 20.981","","","",""
"2023-03-21T12:42:51.662355","AUS"," Aa Gaye Munde U.K. De","2013/11/30 "," 77.032","","","",""
"2023-03-21T12:42:51.662355","NZ"," PK","2014/12/19 "," 568.336","","","",""
"2023-03-21T12:42:51.662355","NZ"," Action Jackson","2014/12/05 "," 27.725","","","",""
"2023-03-21T12:42:51.662355","NZ"," Ungli","2014/11/28 "," 7.780","","","",""
"2023-03-21T12:42:51.662355","NZ"," Happy Ending","2014/11/21 "," 19.567","","","",""
"2023-03-21T12:42:51.662355","NZ"," Kill Dil","2014/11/14 "," 24.000","","","",""
"2023-03-21T12:42:51.662355","NZ"," Chaar Sahibzaade","2014/11/07 "," 134.484","","","",""
"2023-03-21T12:42:51.662355","NZ"," The Shaukeens","2014/11/07 "," 2.634","","","",""
"2023-03-21T12:42:51.662355","NZ"," Happy New Year","2014/10/24 "," 293.522","","","",""
"2023-03-21T12:42:51.662355","NZ"," Haider","2014/10/02 "," 14.355","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bang Bang!","2014/10/02 "," 187.820","","","",""
"2023-03-21T12:42:51.662355","NZ"," Daawat-e-Ishq","2014/09/19 "," 23.427","","","",""
"2023-03-21T12:42:51.662355","NZ"," Khoobsurat","2014/09/19 "," 15.239","","","",""
"2023-03-21T12:42:51.662355","NZ"," Finding Fanny","2014/09/12 "," 29.039","","","",""
"2023-03-21T12:42:51.662355","NZ"," Raja Natwarlal","2014/08/29 "," 1.651","","","",""
"2023-03-21T12:42:51.662355","NZ"," Mardaani","2014/08/22 "," 12.987","","","",""
"2023-03-21T12:42:51.662355","NZ"," Singham Returns","2014/08/15 "," 70.618","","","",""
"2023-03-21T12:42:51.662355","NZ"," Entertainment","2014/08/08 "," 62.857","","","",""
"2023-03-21T12:42:51.662355","NZ"," Kick","2014/07/25 "," 154.649","","","",""
"2023-03-21T12:42:51.662355","NZ"," Humpty Sharma Ki Dulhania","2014/07/11 "," 49.896","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bobby Jasoos","2014/07/04 "," 2.577","","","",""
"2023-03-21T12:42:51.662355","NZ"," Humshakals","2014/06/20 "," 52.869","","","",""
"2023-03-21T12:42:51.662355","NZ"," Holiday – A Soldier Is Never Off Duty","2014/06/06 "," 39.320","","","",""
"2023-03-21T12:42:51.662355","NZ"," Heropanti","2014/05/23 "," 31.856","","","",""
"2023-03-21T12:42:51.662355","NZ"," Kaanchi…","2014/04/25 "," 1.274","","","",""
"2023-03-21T12:42:51.662355","NZ"," 2 States","2014/04/18 "," 127.335","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bhoothnath Returns","2014/04/11 "," 14.819","","","",""
"2023-03-21T12:42:51.662355","NZ"," Main Tera Hero","2014/04/04 "," 26.225","","","",""
"2023-03-21T12:42:51.662355","NZ"," Gang of Ghosts","2014/03/21 "," 1.692","","","",""
"2023-03-21T12:42:51.662355","NZ"," Ragini MMS – 2","2014/03/21 "," 607","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bewakoofiyaan","2014/03/14 "," 18.965","","","",""
"2023-03-21T12:42:51.662355","NZ"," Total Siyapaa","2014/03/07 "," 8.314","","","",""
"2023-03-21T12:42:51.662355","NZ"," Gulaab Gang","2014/03/07 "," 12.299","","","",""
"2023-03-21T12:42:51.662355","NZ"," Highway","2014/02/21 "," 16.878","","","",""
"2023-03-21T12:42:51.662355","NZ"," Gunday","2014/02/14 "," 70.054","","","",""
"2023-03-21T12:42:51.662355","NZ"," Hasee Toh Phasee","2014/02/07 "," 27.383","","","",""
"2023-03-21T12:42:51.662355","NZ"," Jai Ho","2014/01/24 "," 135.804","","","",""
"2023-03-21T12:42:51.662355","NZ"," Aa Gaye Munde U.K. De","2013/11/30 "," 10.676","","","",""
"2023-03-21T12:42:51.662355","UAE"," PK","2014/12/19 "," 18.200.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Action Jackson","2014/12/05 "," 2.385.500","","","",""
"2023-03-21T12:42:51.662355","UAE"," Ungli","2014/11/28 "," 844.100","","","",""
"2023-03-21T12:42:51.662355","UAE"," Happy Ending","2014/11/21 "," 1.835.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Kill Dil","2014/11/14 "," 2.715.800","","","",""
"2023-03-21T12:42:51.662355","UAE"," The Shaukeens","2014/11/07 "," 734.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Super Nani","2014/10/31 "," 256.900","","","",""
"2023-03-21T12:42:51.662355","UAE"," Happy New Year","2014/10/24 "," 21.100.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Bang Bang!","2014/10/02 "," 19.493.400","","","",""
"2023-03-21T12:42:51.662355","UAE"," Haider","2014/10/02 "," 2.018.500","","","",""
"2023-03-21T12:42:51.662355","UAE"," Daawat-e-Ishq","2014/09/19 "," 2.862.600","","","",""
"2023-03-21T12:42:51.662355","UAE"," Khoobsurat","2014/09/19 "," 2.146.950","","","",""
"2023-03-21T12:42:51.662355","UAE"," Finding Fanny","2014/09/12 "," 1.500.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Creature","2014/09/12 "," 330.300","","","",""
"2023-03-21T12:42:51.662355","UAE"," Mary Kom","2014/09/05 "," 2.880.950","","","",""
"2023-03-21T12:42:51.662355","UAE"," Raja Natwarlal","2014/08/29 "," 1.504.700","","","",""
"2023-03-21T12:42:51.662355","UAE"," Mardaani","2014/08/22 "," 2.697.450","","","",""
"2023-03-21T12:42:51.662355","UAE"," Singham Returns","2014/08/15 "," 4.532.450","","","",""
"2023-03-21T12:42:51.662355","UAE"," Entertainment","2014/08/08 "," 2.972.700","","","",""
"2023-03-21T12:42:51.662355","UAE"," Kick","2014/07/25 "," 15.150.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Humpty Sharma Ki Dulhania","2014/07/11 "," 1.157.010","","","",""
"2023-03-21T12:42:51.662355","UAE"," Bobby Jasoos","2014/07/04 "," 917.500","","","",""
"2023-03-21T12:42:51.662355","UAE"," Lekar Hum Deewana Dil","2014/07/04 "," 110.100","","","",""
"2023-03-21T12:42:51.662355","UAE"," Ek Villain","2014/06/27 "," 4.881.100","","","",""
"2023-03-21T12:42:51.662355","UAE"," Humshakals","2014/06/20 "," 3.082.800","","","",""
"2023-03-21T12:42:51.662355","UAE"," Fugly","2014/06/13 "," 220.200","","","",""
"2023-03-21T12:42:51.662355","UAE"," Holiday – A Soldier Is Never Off Duty","2014/06/06 "," 5.798.600","","","",""
"2023-03-21T12:42:51.662355","UAE"," Heropanti","2014/05/23 "," 1.908.400","","","",""
"2023-03-21T12:42:51.662355","UAE"," 2 States","2014/04/18 "," 4.917.800","","","",""
"2023-03-21T12:42:51.662355","UAE"," Bhoothnath Returns","2014/04/11 "," 1.523.050","","","",""
"2023-03-21T12:42:51.662355","UAE"," Main Tera Hero","2014/04/04 "," 1.431.300","","","",""
"2023-03-21T12:42:51.662355","UAE"," Dishkiyaoon","2014/03/28 "," 330.300","","","",""
"2023-03-21T12:42:51.662355","UAE"," Bewakoofiyaan","2014/03/14 "," 917.500","","","",""
"2023-03-21T12:42:51.662355","UAE"," Queen","2014/03/07 "," 2.348.800","","","",""
"2023-03-21T12:42:51.662355","UAE"," Total Siyapaa","2014/03/07 "," 862.450","","","",""
"2023-03-21T12:42:51.662355","UAE"," Gulaab Gang","2014/03/07 "," 477.100","","","",""
"2023-03-21T12:42:51.662355","UAE"," Shaadi Ke Side Effects","2014/02/28 "," 3.082.800","","","",""
"2023-03-21T12:42:51.662355","UAE"," Highway","2014/02/21 "," 1.431.300","","","",""
"2023-03-21T12:42:51.662355","UAE"," Gunday","2014/02/14 "," 4.771.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Hasee Toh Phasee","2014/02/07 "," 2.130.500","","","",""
"2023-03-21T12:42:51.662355","UAE"," Jai Ho","2014/01/24 "," 7.193.000","","","",""
"2023-03-21T12:42:51.662355","UAE"," Yaariyan","2014/01/10 "," 293.600","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," PK","2014/12/19 "," 229.507","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Lingaa","2014/12/12 "," 2.253.068","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Action Jackson","2014/12/05 "," 32.772","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Ungli","2014/11/28 "," 17.541","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Happy Ending","2014/11/21 "," 28.758","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Kill Dil","2014/11/14 "," 10.691","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," The Shaukeens","2014/11/07 "," 17.040","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Chaar Sahibzaade","2014/11/07 "," 36.680","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Happy New Year","2014/10/24 "," 393.232","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Bang Bang!","2014/10/02 "," 241.976","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Daawat-e-Ishq","2014/09/19 "," 43.040","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Khoobsurat","2014/09/19 "," 36.657","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Finding Fanny","2014/09/12 "," 50.037","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Mary Kom","2014/09/05 "," 42.658","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Raja Natwarlal","2014/08/29 "," 4.255","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Singham Returns","2014/08/15 "," 30.491","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Entertainment","2014/08/08 "," 59.066","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Kick","2014/07/25 "," 117.885","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Humpty Sharma Ki Dulhania","2014/07/11 "," 50.036","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Bobby Jasoos","2014/07/04 "," 7.680","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Humshakals","2014/06/20 "," 29.154","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Holiday – A Soldier Is Never Off Duty","2014/06/06 "," 55.621","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Heropanti","2014/05/23 "," 4.860","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Kochadaiiyaan","2014/05/23 "," 33.902","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Kaanchi…","2014/04/25 "," 4.404","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," 2 States","2014/04/18 "," 92.487","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Bhoothnath Returns","2014/04/11 "," 16.398","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Gulaab Gang","2014/03/07 "," 18.594","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Gunday","2014/02/14 "," 11.587","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Hasee Toh Phasee","2014/02/07 "," 36.366","","","",""
"2023-03-21T12:42:51.662355","MALAYSIA"," Aa Gaye Munde U.K. De","2013/11/30 "," 11.764","","","",""
"2023-03-21T12:42:51.662355","GERMANY"," PK","2014/12/19 "," 14.331","","","",""
"2023-03-21T12:42:51.662355","GERMANY"," Happy New Year","2014/10/24 "," 147.707","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Kill Dil","2014/11/14 "," 26.494.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Bang Bang!","2014/10/02 "," 72.590.920","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Khoobsurat","2014/09/19 "," 30.000.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Raja Natwarlal","2014/08/29 "," 17.500.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Entertainment","2014/08/08 "," 20.250.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Kick","2014/07/25 "," 148.300.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Humshakals","2014/06/20 "," 25.038.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Total Siyapaa","2014/03/07 "," 19.500.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," Jai Ho","2014/01/24 "," 36.977.500","","","",""
"2023-03-21T12:42:51.662355","China"," PK","2014/12/19 "," 116.600.062","","","",""
"2023-03-21T12:42:51.662355","India"," Bhadaas","2013/12/27 ","","","","0.09","0.1"
"2023-03-21T12:42:51.662355","India"," Mahabharat","2013/12/27 ","","","","1.29","1.36"
"2023-03-21T12:42:51.662355","India"," Dhoom 3","2013/12/20 ","","36.22","107.61","188.99","284.27"
"2023-03-21T12:42:51.662355","India"," Jackpot","2013/12/13 ","","1.25","3.0","4.97","5.23"
"2023-03-21T12:42:51.662355","India"," What The Fish","2013/12/13 ","","0.1","0.4","0.61","0.65"
"2023-03-21T12:42:51.662355","India"," Tu Bewafa Hai","2013/12/06 ","","","","0.01","0.01"
"2023-03-21T12:42:51.662355","India"," Club 60","2013/12/06 ","","","","0.32","0.42"
"2023-03-21T12:42:51.662355","India"," R… Rajkumar","2013/12/06 ","","10.2","30.59","47.05","66.1"
"2023-03-21T12:42:51.662355","India"," Bullett Raja","2013/11/29 ","","7.5","23.3","34.91","36.24"
"2023-03-21T12:42:51.662355","India"," Gori Tere Pyaar Mein!","2013/11/22 ","","2.75","9.5","12.15","16.32"
"2023-03-21T12:42:51.662355","India"," Singh Saab The Great","2013/11/22 ","","6.0","18.5","25.0","26.66"
"2023-03-21T12:42:51.662355","India"," Goliyon Ki Raasleela Ram-leela","2013/11/15 ","","16.0","52.75","82.15","116.33"
"2023-03-21T12:42:51.662355","India"," Rajjo","2013/11/15 ","","0.3","","1.51","1.73"
"2023-03-21T12:42:51.662355","India"," Huff! – It’s Too Much","2013/11/08 ","","","","","0.02"
"2023-03-21T12:42:51.662355","India"," Satya 2","2013/11/08 ","","0.45","1.2","1.88","1.98"
"2023-03-21T12:42:51.662355","India"," Krrish 3","2013/11/01 ","","25.5","72.8","166.52","244.92"
"2023-03-21T12:42:51.662355","India"," Ishk Actually","2013/10/25 ","","0.08","","0.32","0.34"
"2023-03-21T12:42:51.662355","India"," Wake Up India","2013/10/25 ","","","","0.036","0.037"
"2023-03-21T12:42:51.662355","India"," Amdavad Junction","2013/10/25 ","","","","0.038","0.039"
"2023-03-21T12:42:51.662355","India"," Sooper Se Ooper","2013/10/25 ","","0.03","","0.057","0.057"
"2023-03-21T12:42:51.662355","India"," Mickey Virus","2013/10/25 ","","1.35","4.75","7.1","7.66"
"2023-03-21T12:42:51.662355","India"," Dilli Gang","2013/10/25 ","","","","0.058","0.065"
"2023-03-21T12:42:51.662355","India"," Shahid","2013/10/18 ","","0.45","2.05","3.15","3.607"
"2023-03-21T12:42:51.662355","India"," Boss","2013/10/16 ","","12.75","40.75","45.55","54.15"
"2023-03-21T12:42:51.662355","India"," War Chhod Na Yaar","2013/10/11 ","","1.3","","6.75","6.75"
"2023-03-21T12:42:51.662355","India"," Baat Bann Gayi","2013/10/11 ","","","","0.11","0.15"
"2023-03-21T12:42:51.662355","India"," Paapi – Ek Satya Katha","2013/10/11 ","","","","","0.05"
"2023-03-21T12:42:51.662355","India"," Besharam","2013/10/02 ","","21.56","47.69","52.1","59.79"
"2023-03-21T12:42:51.662355","India"," Raqt – Ek Rishta","2013/09/27 ","","","","0.14","0.24"
"2023-03-21T12:42:51.662355","India"," Super Model","2013/09/27 ","","","","0.59","1.12"
"2023-03-21T12:42:51.662355","India"," Maazii","2013/09/27 ","","","","0.1","0.13"
"2023-03-21T12:42:51.662355","India"," Warning","2013/09/27 ","","0.75","2.5","3.38","3.63"
"2023-03-21T12:42:51.662355","India"," Prague","2013/09/27 ","","","","0.07","0.07"
"2023-03-21T12:42:51.662355","India"," The Lunchbox","2013/09/20 ","","1.25","7.1","11.62","20.19"
"2023-03-21T12:42:51.662355","India"," Phata Poster Nikhla Hero","2013/09/20 ","","6.0","21.25","31.5","36.53"
"2023-03-21T12:42:51.662355","India"," Horror Story","2013/09/13 ","","0.79","2.86","4.94","4.94"
"2023-03-21T12:42:51.662355","India"," John Day","2013/09/13 ","","0.45","1.5","","1.59"
"2023-03-21T12:42:51.662355","India"," Grand Masti","2013/09/13 ","","12.51","40.18","67.4","102.0"
"2023-03-21T12:42:51.662355","India"," Shuddh Desi Romance","2013/09/06 ","","6.45","23.27","36.58","46.6"
"2023-03-21T12:42:51.662355","India"," Zanjeer","2013/09/06 ","","3.58","10.16","15.19","15.19"
"2023-03-21T12:42:51.662355","India"," Satyagraha","2013/08/30 ","","11.21","39.12","55.43","63.74"
"2023-03-21T12:42:51.662355","India"," The Light: Swami Vivekananda","2013/08/23 ","","","","0.06","0.14"
"2023-03-21T12:42:51.662355","India"," Madras Cafe","2013/08/23 ","","5.23","21.01","33.81","42.67"
"2023-03-21T12:42:51.662355","India"," Ooops a Desi","2013/08/23 ","","","","","0.01"
"2023-03-21T12:42:51.662355","India"," Once Upon Ay Time In Mumbai Dobaara!","2013/08/15 ","","11.25","40.0","53.0","61.0"
"2023-03-21T12:42:51.662355","India"," Bas Ek Tamanna","2013/08/09 ","","","","","0.016"
"2023-03-21T12:42:51.662355","India"," Chennai Express","2013/08/09 ","","33.12","100.42","156.7","227.13"
